reviewerID,reviewerName,review_count,avg_rating,rating_std,min_rating,max_rating,avg_text_length,text_length_std,min_text_length,max_text_length,verified_count,verified_ratio,all_reviews_keywords,top_category,top_category_count,top_style_colors,top_style_sizes,top_style_color_count,top_style_size_count,content_vector,user_idx,dominant_color,dominant_size,interaction_degree,pca_3d_x,pca_3d_y,pca_3d_z
A2WFVF6EKOPTU0,angela hamilton,7,5.0,0.0,5.0,5.0,313.42857142857144,163.03665962277438,87,524,7,1.0,fit great quality fits dress love much one amazing thick body ordered medium thank size,Anself,1,"['beige', 'black', 'gray', 'white']","['s', 'l']",4,2,"[ 1.7392004e-01 -1.6968556e-01  2.9360318e-01  1.3723186e-01
 -7.0164882e-02  1.4203112e-01 -1.1362847e-01 -8.3004422e-02
 -3.3093415e-02 -9.0320610e-02 -3.5075460e-02 -5.4251920e-02
  8.2642794e-02  4.1350387e-03  6.3603356e-02  3.5312735e-03
  1.4505007e-02  6.9468513e-02  3.9753783e-03 -2.9644377e-03
  7.1065789e-03 -2.7710162e-02  2.9700272e-02  1.2145420e-02
  5.2980734e-03  1.9969088e-03 -2.8364554e-02  4.7622036e-02
  2.4189899e-02  4.1561231e-02  5.6098895e-03  2.2503246e-02
 -2.1490359e-03  2.3034221e-02  1.0304213e-02 -2.8044809e-02
 -3.7275739e-02 -2.2809530e-02  3.0245667e-02  1.2499815e-02
 -1.8257001e-02 -1.4896526e-02  1.5609824e-02  4.9142777e-03
 -1.8373394e-02 -1.8670728e-03  2.0771661e-04 -6.9176662e-03
 -3.3139754e-02 -6.7036347e-03  8.9705326e-03 -1.0766892e-02
 -1.2424586e-03 -2.7592964e-03  1.8526860e-04  6.1242154e-04
 -1.5333785e-02 -1.5127070e-02 -2.5595000e-02 -8.3603505e-03
 -3.1414475e-02  2.1105118e-03  8.9274542e-03  2.8118945e-03]",623,beige,s,7,0.9781399,-0.38140738,-0.09463442
A2WSY83IWUXE31,Di,5,5.0,0.0,5.0,5.0,38.8,31.720655730927128,9,87,4,0.8,really prints easy cute price nice like comfortable great patterns ordered one different wash pack,Allegra K,3,"['black', 'white', 'green', 'red']","['xl', 'm', 'one size']",4,3,"[-0.13105766 -0.10732758  0.10450447  0.07506578  0.05216923 -0.08768236
  0.03094361  0.16080526  0.05205721  0.04961888  0.01496095 -0.06185758
  0.04841621  0.04738531  0.07018846 -0.03337767 -0.15849148  0.02765123
 -0.05149235  0.09168363  0.01504411  0.04787791  0.04808947 -0.04134348
 -0.06084684  0.0473769   0.045368    0.0363712   0.02271728  0.04300906
 -0.05842183  0.05759343  0.10275735 -0.02172169 -0.12388928  0.04048531
  0.04579402  0.07010376 -0.01128955  0.01895794  0.09627112  0.02574011
 -0.0412854  -0.05689065 -0.00093396 -0.03137622  0.01692361  0.02599692
 -0.04804317 -0.00997203  0.03631083  0.00100747 -0.01503929 -0.01728346
 -0.02827528 -0.00790082  0.00719306  0.00749115 -0.00325478  0.01720309
 -0.01543024  0.04251753 -0.04369081 -0.00177852]",624,black,xl,5,1.0546807,0.23578526,-0.086964
A2X2KP4XXM06OU,Amazon Customer,6,5.0,0.0,5.0,5.0,7.0,0.0,7,7,6,1.0,perfect,,0,[],"['m', 's', 'l']",0,3,"[-4.8151135e-01 -1.0993382e-01 -5.1395778e-02 -1.0030717e-01
 -9.6691445e-02  2.6332704e-02 -4.9618009e-02 -1.2520012e-01
  9.7856950e-03  6.4559594e-02  1.1544453e-02  4.9034478e-03
 -2.7186016e-02  5.8096957e-05  1.5643770e-02 -2.0310238e-03
  3.9459646e-02 -1.8034603e-02 -7.6928218e-03  1.9575576e-03
  1.1034632e-02 -3.0443186e-02  2.0745473e-02  1.8081857e-02
 -1.6294052e-03 -1.2663468e-02  3.0524017e-02 -2.5241373e-02
  3.1511418e-03 -6.1297994e-03  1.7081294e-02  3.3541329e-02
 -1.9576289e-02 -3.0397112e-02 -3.0096384e-02 -4.3708246e-02
 -2.5263125e-02  2.6635012e-02  2.6888244e-02  7.7290833e-03
  3.2304041e-03  3.2797652e-05  1.3789921e-02  1.9242080e-02
  3.7851769e-02  1.2524633e-03  7.7891075e-03  1.8906593e-02
 -4.5770598e-03 -1.8509246e-02  2.9803034e-02 -2.5347905e-02
 -4.0466931e-02  4.2229682e-02 -3.1655259e-02 -8.5918382e-03
 -6.9551668e-03  1.9778300e-02 -1.1163017e-02  1.8193988e-02
  3.6921678e-04  2.0550773e-02 -1.3369189e-03  7.6431525e-03]",625,unknown,m,6,1.3174684,-0.010224557,0.13482296
A2X66IJJ87LY3B,Amz Prime Member,9,4.222222222222222,0.4409585518440984,4.0,5.0,1246.5555555555557,530.1563710621402,95,1786,1,0.1111111111111111,dress you review size one like material honest wear little really great price purchased still,Oubaybay,2,"['black', 'blue', 'white']","['s', 'plus size', 'xl', '3xl', 'l', 'medium', 'one size']",3,7,"[ 2.59807229e-01 -1.22100435e-01  1.51646614e-01 -2.87403353e-02
 -6.43083453e-02  2.14196712e-01 -4.48411591e-02  3.68166901e-02
 -3.23244035e-02 -1.01998290e-02 -1.36277014e-02 -4.15150635e-02
  1.95929725e-02 -1.66958421e-02  2.53454857e-02  4.51696180e-02
  6.42171875e-02  1.64442156e-02 -5.49982786e-02  5.01714349e-02
  3.90897393e-02 -3.93985547e-02  2.47520059e-02  5.90526946e-02
 -8.74914303e-02  2.11691838e-02  6.66749757e-03  6.87854772e-05
 -1.03791170e-02 -1.29211266e-02 -3.78022715e-02  1.39274243e-02
 -1.56712532e-02  2.86452821e-03 -2.46756189e-02  1.39531130e-02
 -8.61091446e-03 -2.24859454e-02 -3.55925933e-02  6.87850686e-03
  6.54807687e-02  2.42385026e-02  1.82744535e-03  1.37587776e-02
 -3.34764714e-04 -1.57676861e-02  2.53162254e-02  2.49311831e-02
 -5.81675908e-03  2.76098889e-03 -2.27649487e-03 -8.60776380e-03
 -1.74198262e-02  9.13414918e-03 -3.50376172e-03  2.43458757e-03
 -4.67443047e-03  1.15305046e-02 -6.99791219e-03 -1.14039294e-02
  2.84457188e-02  5.63085265e-03 -1.70030165e-02  8.08879035e-04]",626,black,s,9,0.9786989,0.023934638,0.3463747
A2XBJTES3RBX3Q,ShirleyK,5,3.2,1.6431676725154984,2.0,5.0,40.8,24.39672109116305,24,84,5,1.0,grand daughter wanted color fit great interesting style elastic around bottom back nice glitter front,boxed-gifts,3,"['black', 'orange', 'red']","['s', '3xl', 'medium', 'small']",3,4,"[-0.16753678 -0.12167463  0.06202095  0.08407231  0.15108077 -0.01558432
 -0.00527009  0.16357584  0.03428828  0.03999236  0.0028371   0.01163757
  0.01781322  0.08222    -0.06265131  0.03118989 -0.01923445 -0.07207024
  0.04250672  0.04029831  0.02162032  0.02833418 -0.03866845 -0.07384422
  0.04806191 -0.04205245 -0.0046506   0.05870759 -0.01293574 -0.0696393
  0.04903455 -0.03054993 -0.03003243  0.06281289  0.02147478  0.02854323
 -0.03287567 -0.01885753 -0.03427752  0.03471996  0.02800679  0.03889343
 -0.02605043  0.04500804 -0.00040953 -0.01588271 -0.03879333  0.01286007
 -0.03141899 -0.03303104 -0.04351267  0.0033868  -0.01790991  0.03093945
  0.02077496 -0.04054262  0.00365758  0.03345794  0.02138198  0.06858221
  0.03255153  0.03483815 -0.08960087  0.0035535 ]",627,black,s,5,1.0296912,0.40244445,0.17631955
A2XE7SG4ZFAOIB,Lucinda,6,4.333333333333333,1.632993161855452,1.0,5.0,164.5,236.27928389937196,28,644,5,0.8333333333333334,product quality made size you thin beautiful well ordered wear order zipper whole fits sweatshirt,Kerusso,3,"['black', 'blue']","['large', 'm']",2,2,"[ 0.16153784  0.04164607 -0.15627395  0.01270849 -0.07701167 -0.15100834
 -0.25215673  0.11382598  0.06076393 -0.10509549  0.24450013 -0.00438684
 -0.02737297 -0.00553532  0.02625783 -0.17267777  0.04365753  0.06566333
 -0.06619845 -0.00231507 -0.0968658  -0.03148597  0.00384156  0.07717509
 -0.00317155 -0.07634453  0.03917257  0.06484427  0.08803441 -0.03739187
  0.00464713 -0.01063965  0.06434982  0.06671163 -0.00041895  0.10735395
 -0.04294841  0.16150004  0.08069777  0.0609671   0.13299955  0.02443656
  0.05281219  0.13805957 -0.1690048   0.06274609  0.07727203  0.07806464
  0.0480565  -0.06854056  0.11308619 -0.03928335  0.00033435 -0.02424765
 -0.08243488  0.03297335  0.08284688  0.01463846 -0.05189577  0.00983025
  0.05206018 -0.00510093  0.05385644 -0.02550933]",628,black,large,6,1.0197513,0.14565343,-0.2714295
A2XJN46U7QC5E7,Esperanza Rivera,5,3.2,1.6431676725154984,2.0,5.0,82.8,18.740330840195966,73,116,5,1.0,love leggings don fit small gave niece years old thank you dress chiffon shirt color,boxed-gifts,3,"['black', 'pink', 'red']","['s', 'l', '3xl', 'medium', 'small', 'xl']",3,6,"[ 0.42134458 -0.12966181  0.02229493 -0.11190418 -0.14976215 -0.2169037
  0.0791136   0.01179075  0.09641624  0.10566625 -0.07022367 -0.03390051
  0.05627458  0.0891319   0.01367201 -0.09249292 -0.07110623 -0.05463257
 -0.02676693  0.05593025  0.07801042  0.0468415   0.01198511 -0.01573629
 -0.06081237  0.02416657  0.08001515 -0.1099209  -0.03886631 -0.07036192
  0.04131803  0.05554546  0.02693187  0.02158463 -0.10152664  0.00185404
 -0.10180423 -0.0779073  -0.01949121 -0.0196356  -0.09686215 -0.03444854
  0.00734042  0.00924634 -0.0237183  -0.02831561 -0.00602333 -0.01757717
  0.02268212  0.03466376 -0.02175255  0.03836041 -0.01056441 -0.01186385
  0.07296795 -0.00787992  0.0463545   0.00335032 -0.01645754 -0.04221055
  0.08374808 -0.01113352  0.02831354  0.00373699]",629,black,s,5,1.0333544,0.2295674,-0.10958508
A2XLY1TRX9IA2E,luckylpg,7,4.142857142857143,1.5735915849388864,1.0,5.0,125.85714285714286,66.32854732674454,43,222,7,1.0,perfect like beautiful green spring exactly color nothing picture red ordered size light upcoming absolutely,Scarleton,1,"['black', 'gray', 'green', 'navy', 'red', 'silver', 'white']","['medium', 's']",7,2,"[ 1.57721579e-01 -6.33751079e-02 -2.64575273e-01 -2.97148228e-02
 -4.35555866e-03  2.94537600e-02  2.90149171e-02  1.08782567e-01
  2.18632594e-02 -3.87979224e-02  2.35965736e-02  2.32279114e-02
  1.02382287e-01  7.59494603e-02 -1.16447784e-01  1.09502841e-02
  3.07256132e-02 -7.53333643e-02  4.93887924e-02 -9.92314235e-05
  2.47608740e-02 -1.51697546e-02  5.71016744e-02 -4.25651632e-02
 -4.89233807e-02 -8.38088840e-02 -4.11035120e-02 -9.81810614e-02
 -3.60314026e-02 -4.26986162e-03 -1.03543280e-02  3.15492973e-02
  1.15725882e-01 -1.58331953e-02  7.23412186e-02 -3.92063372e-02
 -6.55971617e-02 -5.79165183e-02  6.98315278e-02 -9.22570452e-02
  1.01182334e-01  2.29572579e-02 -6.62061423e-02 -1.42671570e-01
  1.97018571e-02 -6.46876618e-02  5.24890386e-02  7.68734589e-02
 -2.28870567e-02 -5.88485375e-02  4.90761623e-02 -1.04694486e-01
  9.82669592e-02  2.09064465e-02  6.92861751e-02  9.32040438e-03
  2.63372343e-02  2.63552833e-02 -4.05277424e-02  1.16570508e-02
 -6.88322857e-02  4.58195806e-02 -5.82053047e-03 -3.07883639e-02]",630,black,medium,7,1.0058532,-0.026831618,-0.52374
A2XUQXG9J9SRTG,JMH515,7,1.5714285714285714,1.5118578920369092,1.0,5.0,183.42857142857144,78.23864591291004,6,213,7,1.0,wear loved shoes until hour green inserts sole right show began falling home smooth floors,Tommy John,1,['black'],"['m', 's', 'l', 'xx-large']",1,4,"[ 1.9160940e-01  4.1954386e-01 -1.6439740e-02 -4.8923098e-02
 -1.4003722e-01  4.5540471e-02  5.9156261e-02  1.0223652e-01
  9.6097626e-02 -8.7844236e-03 -7.2128423e-03  1.5859082e-02
 -9.3580969e-02  2.1109439e-02 -8.2268439e-02 -1.5801566e-02
  4.4492492e-03 -1.1375844e-01  4.6594143e-02  3.2520987e-02
  1.6077150e-02 -7.6820746e-02 -1.3877679e-02 -1.0738461e-02
  5.6278277e-03 -7.3603377e-02 -4.0188976e-02 -1.0430915e-01
 -5.5053122e-02 -5.4352013e-03 -5.5658962e-03 -3.6733788e-02
  5.8734775e-02  6.7847781e-02  4.9420506e-02 -1.8659199e-02
 -3.4417596e-04 -4.1420396e-02  7.5375006e-02 -1.7005799e-03
  1.5094790e-02  2.1443285e-02 -4.4435016e-03 -9.7385064e-02
  3.4559745e-02 -2.9436702e-02  2.3539704e-03  5.0488126e-02
 -1.8446358e-04 -2.3310121e-02 -1.1537199e-02  2.7722325e-02
  2.0158248e-02  1.2869680e-02 -1.8801007e-02 -1.4442843e-02
  5.7800367e-02  1.1835667e-02 -1.9859167e-02  1.0482427e-02
  2.4362566e-02  2.5564948e-02  1.8774845e-02 -8.5153356e-03]",631,black,m,7,1.1743842,0.23791865,0.1049032
A2XVA8YSVH3VP9,jasmine parrilla,6,4.166666666666667,0.752772652709081,3.0,5.0,10.0,7.127411872482185,6,24,6,1.0,perfect fit really like outfit,VIP,2,"['black', 'orange', 'white', 'yellow']","['m', 's']",4,2,"[-3.02379757e-01 -1.45045549e-01  6.14404045e-02 -1.02254264e-01
 -1.10433519e-01  2.15086583e-02  6.51962534e-02 -3.38722914e-02
  1.10344172e-01  1.94111746e-02  1.71249527e-02  8.09193030e-02
 -4.07826975e-02 -5.60541004e-02 -7.86129981e-02  3.86171564e-02
 -2.08731256e-02 -4.01806384e-02  4.85164709e-02 -4.86169159e-02
 -6.42726719e-02 -4.98403423e-02  5.36914989e-02  3.56357172e-02
  8.81151110e-03  1.30833942e-03  3.88019644e-02 -1.63598652e-05
 -3.48945870e-03  1.24013452e-02  1.53390123e-02  1.41993323e-02
  1.29985809e-02 -4.91440482e-02 -1.17449025e-02 -5.11078387e-02
  4.66484129e-02 -2.88144201e-02 -1.36145735e-02 -1.27322609e-02
 -1.25027578e-02 -1.69377346e-02  4.24907245e-02 -1.87112316e-02
  7.51695037e-03  4.89459485e-02  3.93247344e-02  9.19545721e-03
  2.12605093e-02 -2.14358652e-03  3.80171579e-03  1.90535542e-02
 -5.01614111e-03  1.20778764e-02  1.13072526e-02 -1.38190156e-02
 -7.73347216e-04 -9.55646019e-03  3.23754102e-02  1.44972252e-02
 -2.92945169e-02 -1.38512522e-03 -7.82901130e-04  3.58678848e-02]",632,black,m,6,1.0100856,-0.35235876,0.057545137
A2XX2A4OJCDNLZ,RatherLiveInKeyWest,5,4.8,0.4472135954999578,4.0,5.0,1848.4,426.28605419366,1318,2413,1,0.2,inches review you like size pocket received one experience use recommend bag center made looking,befen,1,"['blue', 'silver']","['s', 'l']",2,2,"[ 6.98749050e-02  4.01203185e-02 -9.57855657e-02  9.28001180e-02
  3.09846625e-02 -7.74125680e-02 -1.81982115e-01  2.73177889e-03
  7.48084560e-02 -2.96263844e-02  3.51705402e-01  6.54284805e-02
  2.36447901e-02  4.45028879e-02  1.24601014e-01 -8.01686496e-02
  1.19594865e-01  1.31976709e-01 -4.99528982e-02 -9.47757885e-02
  1.87924188e-02 -8.35901424e-02 -3.20987813e-02 -4.53049466e-02
 -3.12473923e-02 -8.92323926e-02 -5.27151264e-02  8.35920945e-02
 -8.74063559e-03  4.55800518e-02 -1.07497927e-02  2.85809655e-02
  5.50555065e-02 -2.28072330e-02 -2.48544244e-03  8.78299773e-02
  1.76030733e-02 -1.02058677e-02  4.33817506e-02  3.05817579e-03
  1.83385695e-04  2.53873710e-02  7.16464743e-02 -7.32770097e-03
 -2.62135547e-02  9.52853728e-03  7.12982640e-02 -1.90936849e-02
 -4.06775661e-02 -5.34399785e-02  6.77677393e-02  4.11707908e-02
  3.54477316e-02  5.26931230e-03  2.68237293e-02 -1.87520366e-02
  2.27022450e-02  1.43880993e-02  8.05140436e-02  5.49843572e-02
  5.65266646e-02 -2.97189374e-02 -2.13458855e-03  2.86397152e-02]",633,blue,s,5,1.0308459,0.07795803,0.07087632
A2Y2IKO63FNHQE,Sandra E. Smith,7,3.142857142857143,0.3779644730092273,3.0,4.0,45.42857142857143,12.094863136295274,18,50,7,1.0,returned found ryka pair liked better way small,Tua,1,[],"['m', 's', 'l', 'medium']",0,4,"[-0.16618001  0.081816   -0.14692213 -0.18468352  0.01867863  0.02926709
 -0.01939415  0.05210384 -0.04484472  0.06247137 -0.07255097 -0.07477745
 -0.00806294 -0.04277077 -0.04426666 -0.03801109  0.00412492  0.05326928
  0.06801628 -0.06330745  0.03135865  0.01688155 -0.1275833  -0.03406688
 -0.00081016  0.06265198  0.00452489 -0.00217093  0.00235369  0.00821461
 -0.00216153 -0.02964154  0.03484616  0.01151182  0.01053304  0.07833062
  0.03513215  0.0033242   0.0315808  -0.02845639  0.00381293 -0.02182912
  0.00611294  0.01410383  0.0182282  -0.03579429 -0.00259884  0.00489561
  0.00055399  0.04905012  0.04968532  0.02118474 -0.05403843 -0.01854899
 -0.02380649 -0.00967078  0.07375293 -0.01698908  0.04122635  0.00734243
 -0.06277759 -0.04449917 -0.01645064 -0.00318894]",634,unknown,m,7,1.1807823,0.09546431,0.1044644
A2YI41MCJB2QCV,Elizabeth Gravesen,7,3.0,0.0,3.0,3.0,122.14285714285714,37.4184828279135,108,207,7,1.0,area always get half size tennis shoes reason feel big heel wide pair ended having,,0,[],"['m', 's', 'l']",0,3,"[-0.00937281  0.26825902  0.06480137  0.06827899  0.11860811  0.04157403
  0.00187848 -0.01938503 -0.01169883 -0.02637675  0.00114718  0.01205169
 -0.04825843 -0.00683165 -0.04577127 -0.01765084  0.06256754 -0.02071519
 -0.06466866  0.06445745 -0.03126805 -0.00263439 -0.08594077 -0.02530744
  0.04419838 -0.01808305 -0.02275654 -0.00969149 -0.0403365  -0.00149702
 -0.04977978 -0.00296396  0.01244358  0.04692029 -0.02788184  0.01947948
  0.06087739 -0.06857584 -0.00741288 -0.01536513 -0.03898934  0.04633549
  0.00865074 -0.02014028  0.00190639  0.01274215  0.02408466 -0.00296678
  0.02600651 -0.0042801   0.01230062  0.04087513 -0.00640525  0.0252031
  0.01705674 -0.0551934   0.01748783  0.01163855 -0.0286357  -0.00573693
  0.00468177  0.00673034  0.02273487 -0.01530372]",635,unknown,m,7,1.1925496,-0.015733747,0.15764926
A2YIR9LKJO8W37,Hair_bear_xo,6,5.0,0.0,5.0,5.0,90.0,0.0,90,90,6,1.0,love shoes feet feel much better lots padding light enough run,,0,[],"['m', 's', 'l']",0,3,"[ 0.10361801  0.44405937  0.06414606 -0.00649274 -0.07386975  0.05143638
  0.03389812 -0.00853458  0.01067649  0.06652292  0.00884601  0.03987569
 -0.00517152  0.05191452  0.03592476  0.04761613  0.00615505 -0.00968522
 -0.04133035  0.01064167  0.02225088 -0.00431153  0.00752945 -0.04225583
  0.00425005  0.03307428 -0.00689355  0.00576202 -0.01417741 -0.04420825
  0.05690772 -0.03495293 -0.01928443 -0.01907869 -0.00599334  0.00719036
 -0.05767829  0.03225267 -0.01762129 -0.02580398  0.004812    0.00358676
 -0.00347286 -0.00365801 -0.00787318  0.0037559  -0.0327305   0.00529544
  0.00898324 -0.00271354  0.00045771 -0.01518169 -0.01596448  0.00363682
 -0.02253419 -0.00372525 -0.0012397  -0.01789408 -0.01848068 -0.00306463
 -0.00148813 -0.00956109  0.00626125  0.04430103]",636,unknown,m,6,1.3238487,-0.06774292,0.08411277
A2YP0JRV0G6DRD,YM,6,4.833333333333333,0.408248290463863,4.0,5.0,380.0,271.32268611378595,169,891,6,1.0,like you great top bikini fit perfect white looks back wear fabric material washed delicate,Qossi,1,"['black', 'navy', 'white']","['s', 'medium', 'one size', 'x-small']",3,4,"[ 0.1630021  -0.25847042  0.19752517  0.2386305  -0.06107754 -0.18401021
 -0.05834659  0.03927101 -0.1725996   0.17874093 -0.02138424 -0.01957955
 -0.17347097 -0.00876258  0.03776754  0.0373234   0.0296078  -0.01616392
  0.03951015 -0.04734628  0.02442705  0.00508355  0.09298162  0.00176452
  0.08464955 -0.00981718  0.0444448   0.12347345 -0.05967309  0.16894731
 -0.19888379 -0.03186466 -0.01967136 -0.0838929   0.0163534  -0.05686239
  0.02261379  0.09292198  0.07610098  0.03268396  0.01452783  0.13412477
 -0.0656706   0.02367052  0.03431431 -0.14119989  0.01618067 -0.00563128
 -0.02839029 -0.07265206  0.04682771 -0.02502001 -0.05783736 -0.01180193
 -0.01321239 -0.00764289  0.02335173 -0.07303651 -0.04814728 -0.06828981
 -0.03490739  0.0493447  -0.04706688  0.07763059]",637,black,s,6,0.99975485,0.54423374,0.143068
A2YPMEQ0QQ2I50,Amazon Customer,7,3.0,0.0,3.0,3.0,256.0,0.0,256,256,7,1.0,support shoes look really great however slightly loose problems lack arose exercised feels like little,,0,[],"['s', 'm', 'l']",0,3,"[ 0.07182801  0.3922773   0.0396946  -0.04010254 -0.06706976  0.05299288
  0.10399122  0.03749563 -0.02350605  0.01204089  0.01304742  0.02942975
 -0.05970947  0.00685571 -0.01806994 -0.00760077  0.06327926 -0.03806442
 -0.0181534   0.01903673 -0.000393   -0.03191962 -0.00165635 -0.02939066
  0.02131354  0.06569433  0.0145057  -0.01649803  0.02081412 -0.03820566
  0.02642544 -0.03960655 -0.00714068 -0.04632897 -0.00371911  0.02173526
  0.02041371  0.03558509 -0.01856813  0.01529069  0.00491568 -0.00188871
  0.00191631 -0.02701224  0.01557333  0.02715139 -0.03075191  0.02706377
  0.0258311  -0.01778468  0.0063744  -0.00882838  0.01340444 -0.01791284
 -0.00131645  0.00767029  0.02621844 -0.02459199 -0.02997199  0.00835038
  0.00192234 -0.01062569 -0.00728818  0.01901927]",638,unknown,s,7,1.3197787,-0.044939272,0.11322382
A2YQPKND5PG3FK,Ashes,9,4.111111111111111,0.927960727138337,3.0,5.0,224.55555555555557,111.68159104247115,132,450,8,0.8888888888888888,love you like top bust wear good pretty hips dress price probably strings really large,Sannysis,1,"['black', 'silver', 'beige', 'blue', 'brown', 'red', 'white']","['s', 'm', 'one size', 'small']",7,4,"[ 2.7327356e-01 -2.6104137e-01  8.5338727e-02 -9.2284828e-02
 -1.0926436e-01 -7.6126337e-02  1.6933730e-01 -1.8322160e-02
 -8.5120663e-02  7.8737386e-02  8.0634259e-02  1.6236529e-02
 -7.5049348e-02 -2.9163567e-02 -1.7164147e-02 -1.9679697e-02
  3.5797514e-02 -2.5313325e-02 -6.2224589e-02 -4.9180470e-02
  1.5189818e-02 -2.0263433e-02 -2.6467329e-02 -3.0881554e-02
  1.2219778e-02 -5.3057139e-04 -6.0539129e-03  2.2249436e-02
  2.3110157e-02  6.6096233e-03 -3.6551889e-02 -6.3414246e-02
 -2.5131332e-04 -1.2109868e-01  6.1738875e-02 -2.2252114e-02
  3.7439298e-02  3.0613432e-03 -4.3986267e-03  1.9711271e-02
  3.3584130e-03 -1.4738198e-02 -7.1651012e-02 -1.7051535e-02
  3.0880535e-02 -3.2708637e-02  5.6208581e-02 -1.6886950e-02
  6.3191310e-02 -2.3395652e-02 -4.9650360e-02  1.8421017e-02
 -8.8862799e-02  2.3086211e-02 -5.1521952e-03  2.0570578e-02
 -2.7699498e-02 -3.5007738e-02 -1.0372740e-02 -6.2215496e-03
 -1.7944492e-02 -3.4731328e-03  2.0905570e-03 -1.5502779e-02]",639,black,s,9,1.0164528,0.23915924,0.32613984
A2YXQMZ32BY8XH,IAMM3Z,10,4.1,1.3703203194062976,1.0,5.0,1469.0,631.0585463242605,211,2267,1,0.1,you product quality experience received shirt review sunglasses like made any size well stars hope,AW Fashions,2,"['black', 'silver', 'blue', 'green', 'white']","['s', 'xx-large', 'plus size', 'xl']",5,4,"[ 0.2509632  -0.02896169 -0.24779847 -0.04326015 -0.01435264 -0.0121078
  0.13394955 -0.07730842  0.09616987  0.0533152   0.13031447 -0.13976572
  0.1306251  -0.07798599 -0.04629164  0.1656071  -0.05292254 -0.04633855
 -0.07733349  0.03887142 -0.00402102  0.00821059 -0.0996644   0.10063122
  0.02813343  0.02558277 -0.01265261  0.02496654 -0.04950142  0.00421882
 -0.02678322 -0.0010113   0.00165511  0.01912709 -0.02555205  0.06917883
 -0.04631373 -0.01315767 -0.00351625  0.0133905   0.01201902 -0.0031577
 -0.02489784 -0.0183838   0.00104996 -0.01333155 -0.0412512  -0.00720505
  0.00436833 -0.0500821   0.03051044  0.04882298  0.04808234  0.01284902
 -0.02129534 -0.01369048 -0.02278675 -0.00965763 -0.00869015  0.00459739
  0.00270599  0.03455678 -0.02493434  0.0313729 ]",640,black,s,10,0.9934056,-0.2017681,0.27605382
